"","week","usertype","gender","events","temperature","tripduration","no.customers"
"11578",49,"Subscriber","Male","cloudy",23,9.38821771275759,2119
"11579",49,"Subscriber","Male","cloudy",24.1,9.61364263539151,2899
"11580",49,"Subscriber","Male","cloudy",25,9.33199675084921,2257
"11581",49,"Subscriber","Male","cloudy",26.1,9.13791500664011,502
"11582",49,"Subscriber","Male","cloudy",27,9.21134461957579,1713
"11583",49,"Subscriber","Male","cloudy",28,9.26141945773525,1045
"11584",49,"Subscriber","Male","cloudy",28.4,8.90082508250825,101
"11585",49,"Subscriber","Male","cloudy",28.9,9.20061257512714,1442
"11586",49,"Subscriber","Male","cloudy",30,9.49930388862218,4166
"11587",49,"Subscriber","Male","cloudy",30.2,9.15333333333333,5
"11588",49,"Subscriber","Male","cloudy",30.9,9.49300678952473,5155
"11589",49,"Subscriber","Male","cloudy",32,9.63544276689153,6226
"11590",49,"Subscriber","Male","cloudy",33.1,9.78202086488306,5943
"11591",49,"Subscriber","Male","cloudy",33.8,9.28851750795816,733
"11592",49,"Subscriber","Male","cloudy",34,9.41447393054385,7122
"11593",49,"Subscriber","Male","cloudy",35.1,9.17035264483627,1985
"11594",49,"Subscriber","Male","cloudy",35.6,9.59286265432099,432
"11595",49,"Subscriber","Male","cloudy",36,9.14922577945177,1593
"11596",49,"Subscriber","Male","cloudy",37,9.37126893939394,880
"11597",49,"Subscriber","Male","cloudy",37.9,9.99202724358974,416
"11598",49,"Subscriber","Male","cloudy",39,9.84118838151096,2387
"11599",49,"Subscriber","Male","cloudy",39.2,9.86503739316239,624
"11600",49,"Subscriber","Male","cloudy",39.9,9.94220977596741,1964
"11601",49,"Subscriber","Male","cloudy",41,9.39534005037783,1985
"11602",49,"Subscriber","Male","cloudy",42.1,10.0321637426901,342
"11603",49,"Subscriber","Male","cloudy",43,8.36300366300366,364
"11604",49,"Subscriber","Male","cloudy",44.1,10.1647331154684,1224
"11605",49,"Subscriber","Male","cloudy",45,10.6065531475748,323
"11606",49,"Subscriber","Male","cloudy",46,10.7141589506173,432
"11607",49,"Subscriber","Male","cloudy",51.1,10.1833333333333,9
"11608",49,"Subscriber","Male","cloudy",52,8.19166666666667,4
"11609",49,"Subscriber","Male","cloudy",53.1,11.7645833333333,32
"11610",49,"Subscriber","Male","cloudy",54,9.1078125,64
"11611",49,"Subscriber","Male","cloudy",55,9.46236017897092,298
"11612",49,"Subscriber","Male","cloudy",55.9,10.1048186785892,671
"11613",49,"Subscriber","Male","cloudy",57,10.3435584012418,859
"11614",49,"Subscriber","Male","cloudy",59,11.1103850050659,329
"11615",49,"Subscriber","Male","cloudy",60.1,9.41234939759036,166
"11616",49,"Subscriber","Male","cloudy",62.1,9.41513687600644,207
"11617",49,"Subscriber","Male","cloudy",63,10.5987260750684,2682
"11618",49,"Subscriber","Male","cloudy",64,9.72220961029134,881
"11619",49,"Subscriber","Male","cloudy",64.9,8.99837872892348,257
"11620",49,"Subscriber","Male","not clear",28,9.69047619047619,217
"11621",49,"Subscriber","Male","not clear",30,9.21458333333333,8
"11622",49,"Subscriber","Male","not clear",30.2,2.6,1
"11623",49,"Subscriber","Male","not clear",33.1,8.87313218390805,116
"11624",49,"Subscriber","Male","not clear",34,7.18958333333333,8
"11625",49,"Subscriber","Male","not clear",35.1,9.19777777777778,90
"11626",49,"Subscriber","Male","not clear",36,9.70761622156281,337
"11627",49,"Subscriber","Male","not clear",37,10.1502070393375,805
"11628",49,"Subscriber","Male","not clear",39,9.36289364230541,561
"11629",49,"Subscriber","Male","rain or snow",17.1,9.40800310800311,429
"11630",49,"Subscriber","Male","rain or snow",18,9.10166666666667,210
"11631",49,"Subscriber","Male","rain or snow",19.9,8.62658333333333,200
"11632",49,"Subscriber","Male","rain or snow",21,8.68289738430584,497
"11633",49,"Subscriber","Male","rain or snow",21.9,10.8876590330789,131
"11634",49,"Subscriber","Male","rain or snow",23,9.30147036871175,2233
"11635",49,"Subscriber","Male","rain or snow",24.1,9.39803921568627,391
"11636",49,"Subscriber","Male","rain or snow",24.8,8.60578034682081,173
"11637",49,"Subscriber","Male","rain or snow",25,8.54539363484087,398
"11638",49,"Subscriber","Male","rain or snow",26.1,9.95277777777778,18
"11639",49,"Subscriber","Male","rain or snow",27,10.6726666666667,25
"11640",49,"Subscriber","Male","rain or snow",28,11.2544444444444,15
"11641",49,"Subscriber","Male","rain or snow",28.9,10.1309756097561,410
"11642",49,"Subscriber","Male","rain or snow",30,9.73483935742972,332
"11643",49,"Subscriber","Male","rain or snow",30.9,9.86181172291297,563
"11644",49,"Subscriber","Male","rain or snow",32,9.00443131462334,677
"11645",49,"Subscriber","Male","rain or snow",33.1,8.74958708708709,444
"11646",49,"Subscriber","Male","rain or snow",34,10.132987012987,385
"11647",49,"Subscriber","Male","rain or snow",35.1,7.25833333333333,6
"11648",49,"Subscriber","Male","rain or snow",36,18.8875,8
"11649",49,"Subscriber","Male","rain or snow",41,8.48673469387755,49
"11650",49,"Subscriber","Male","rain or snow",42.1,9.71527777777778,72
"11651",49,"Subscriber","Male","rain or snow",43,9.21313806097979,973
"11652",49,"Subscriber","Male","rain or snow",44.1,8.8093062605753,197
"11653",49,"Subscriber","Male","rain or snow",53.1,10.2731481481481,18
"11654",49,"Subscriber","Male","rain or snow",61,10.2096424010217,261
"11655",49,"Subscriber","Male","tstorms",61,10.240243902439,123
"11656",50,"Dependent","Male","clear",48,9.23333333333333,1
"11657",50,"Dependent","Male","cloudy",37,10.3166666666667,1
"11658",50,"Dependent","Male","cloudy",46.9,6.78333333333333,1
"11659",50,"Subscriber","Female","clear",-7.1,11.3666666666667,2
"11660",50,"Subscriber","Female","clear",-5.1,9.175,2
"11661",50,"Subscriber","Female","clear",0,6.95952380952381,7
"11662",50,"Subscriber","Female","clear",1,16.0166666666667,1
"11663",50,"Subscriber","Female","clear",1.9,3.8,1
"11664",50,"Subscriber","Female","clear",3,7.39259259259259,9
"11665",50,"Subscriber","Female","clear",3.9,10.6416666666667,20
"11666",50,"Subscriber","Female","clear",5,9.66767676767677,33
"11667",50,"Subscriber","Female","clear",6.1,12.2928571428571,14
"11668",50,"Subscriber","Female","clear",7,9.39117647058823,17
"11669",50,"Subscriber","Female","clear",9,9.22058823529412,34
"11670",50,"Subscriber","Female","clear",10.9,10.4223214285714,56
"11671",50,"Subscriber","Female","clear",12.9,9.80961538461538,26
"11672",50,"Subscriber","Female","clear",15.1,9.29275362318841,23
"11673",50,"Subscriber","Female","clear",24.1,6.33333333333333,1
"11674",50,"Subscriber","Female","clear",25,4.38333333333333,1
"11675",50,"Subscriber","Female","clear",26.1,10.3840136054422,49
"11676",50,"Subscriber","Female","clear",27,11.3517094017094,39
"11677",50,"Subscriber","Female","clear",28,10.779696969697,55
"11678",50,"Subscriber","Female","clear",28.9,12.11,75
"11679",50,"Subscriber","Female","clear",30,10.82578125,64
"11680",50,"Subscriber","Female","clear",30.9,10.7729559748428,53
"11681",50,"Subscriber","Female","clear",32,11.187962962963,18
"11682",50,"Subscriber","Female","clear",37,11.9156862745098,51
"11683",50,"Subscriber","Female","clear",43,3.18333333333333,1
"11684",50,"Subscriber","Female","clear",46,10.327,100
"11685",50,"Subscriber","Female","clear",46.9,9.03333333333333,21
"11686",50,"Subscriber","Female","clear",48,10.5340579710145,46
"11687",50,"Subscriber","Female","cloudy",-2.9,10.0652777777778,12
"11688",50,"Subscriber","Female","cloudy",-2,9.53108974358974,52
"11689",50,"Subscriber","Female","cloudy",0,9.44516129032258,31
"11690",50,"Subscriber","Female","cloudy",1,10.3111111111111,9
"11691",50,"Subscriber","Female","cloudy",1.9,7.31578947368421,19
"11692",50,"Subscriber","Female","cloudy",3,7.61875,8
"11693",50,"Subscriber","Female","cloudy",3.9,9.54200913242009,73
"11694",50,"Subscriber","Female","cloudy",5,8.76878306878307,63
"11695",50,"Subscriber","Female","cloudy",6.1,9.08169398907104,61
"11696",50,"Subscriber","Female","cloudy",7,7.69315476190476,112
"11697",50,"Subscriber","Female","cloudy",9,10.4932234432234,91
"11698",50,"Subscriber","Female","cloudy",10,10.1570460704607,123
"11699",50,"Subscriber","Female","cloudy",10.9,5.33333333333333,1
"11700",50,"Subscriber","Female","cloudy",12,10.7067669172932,133
"11701",50,"Subscriber","Female","cloudy",12.9,8.96818181818182,33
"11702",50,"Subscriber","Female","cloudy",14,10.9293002915452,343
"11703",50,"Subscriber","Female","cloudy",15.1,10.5361111111111,120
"11704",50,"Subscriber","Female","cloudy",16,9.56400709219858,94
"11705",50,"Subscriber","Female","cloudy",17.1,9.85138888888889,300
"11706",50,"Subscriber","Female","cloudy",18,9.15315656565657,264
"11707",50,"Subscriber","Female","cloudy",19,9.96594827586207,464
"11708",50,"Subscriber","Female","cloudy",19.9,9.42615480649189,267
"11709",50,"Subscriber","Female","cloudy",21,9.98780303030303,220
"11710",50,"Subscriber","Female","cloudy",21.9,10.2623456790123,324
"11711",50,"Subscriber","Female","cloudy",23,10.568137254902,170
"11712",50,"Subscriber","Female","cloudy",24.1,8.9644578313253,83
"11713",50,"Subscriber","Female","cloudy",25,9.63584905660377,53
"11714",50,"Subscriber","Female","cloudy",26.1,9.26031746031746,231
"11715",50,"Subscriber","Female","cloudy",27,10.4282786885246,122
"11716",50,"Subscriber","Female","cloudy",28,10.1901754385965,285
"11717",50,"Subscriber","Female","cloudy",28.9,9.96138211382114,328
"11718",50,"Subscriber","Female","cloudy",30,10.2490131578947,304
"11719",50,"Subscriber","Female","cloudy",30.9,10.3904062652961,681
"11720",50,"Subscriber","Female","cloudy",32,9.24992559523809,448
"11721",50,"Subscriber","Female","cloudy",33.1,10.4450191570881,435
"11722",50,"Subscriber","Female","cloudy",34,9.98520202020202,330
"11723",50,"Subscriber","Female","cloudy",35.1,11.2181913774974,317
"11724",50,"Subscriber","Female","cloudy",36,10.6128507295174,594
"11725",50,"Subscriber","Female","cloudy",37,10.3593093093093,666
"11726",50,"Subscriber","Female","cloudy",37.9,10.6644910644911,429
"11727",50,"Subscriber","Female","cloudy",39,10.3595744680851,141
"11728",50,"Subscriber","Female","cloudy",39.2,11.7768518518519,162
"11729",50,"Subscriber","Female","cloudy",39.9,10.7294233807267,422
"11730",50,"Subscriber","Female","cloudy",41,11.2811653116531,369
"11731",50,"Subscriber","Female","cloudy",42.1,9.82014157014157,259
"11732",50,"Subscriber","Female","cloudy",43,11.2470681100586,739
"11733",50,"Subscriber","Female","cloudy",44.1,11.1272509003601,833
"11734",50,"Subscriber","Female","cloudy",45,10.920987654321,810
"11735",50,"Subscriber","Female","cloudy",46,10.962734082397,623
"11736",50,"Subscriber","Female","cloudy",46.4,3.45,1
"11737",50,"Subscriber","Female","cloudy",46.9,10.9229300729301,777
"11738",50,"Subscriber","Female","cloudy",48,11.2591295116773,471
"11739",50,"Subscriber","Female","cloudy",48.9,12.2248168498169,546
"11740",50,"Subscriber","Female","cloudy",50,11.2573887489505,794
"11741",50,"Subscriber","Female","cloudy",51.1,11.32984375,320
"11742",50,"Subscriber","Female","cloudy",52,11.3194871794872,65
"11743",50,"Subscriber","Female","cloudy",53.1,11.7871308016878,237
"11744",50,"Subscriber","Female","cloudy",55,11.7648907103825,122
"11745",50,"Subscriber","Female","cloudy",55.9,11.29375,224
"11746",50,"Subscriber","Female","cloudy",57,11.0876488095238,112
"11747",50,"Subscriber","Female","cloudy",60.1,11.2897350993377,151
"11748",50,"Subscriber","Female","cloudy",61,12.6829087048832,157
"11749",50,"Subscriber","Female","not clear",19,10.5488505747126,58
"11750",50,"Subscriber","Female","not clear",21,12.6463541666667,64
"11751",50,"Subscriber","Female","not clear",24.1,10.8884848484848,110
"11752",50,"Subscriber","Female","not clear",25,9.19635416666667,32
"11753",50,"Subscriber","Female","not clear",27,11.2710144927536,23
"11754",50,"Subscriber","Female","not clear",30,10.4287878787879,22
"11755",50,"Subscriber","Female","not clear",30.9,10.2787968441815,169
"11756",50,"Subscriber","Female","not clear",32,11.3306526806527,143
"11757",50,"Subscriber","Female","not clear",33.1,10.4867521367521,78
"11758",50,"Subscriber","Female","not clear",37,4.06666666666667,1
"11759",50,"Subscriber","Female","not clear",37.4,8.97222222222222,15
"11760",50,"Subscriber","Female","not clear",39,8.27211538461538,52
"11761",50,"Subscriber","Female","not clear",39.9,11.0544444444444,90
"11762",50,"Subscriber","Female","not clear",46.9,12.3024561403509,95
"11763",50,"Subscriber","Female","not clear",48,10.1583333333333,16
"11764",50,"Subscriber","Female","not clear",54,11.1304761904762,70
"11765",50,"Subscriber","Female","rain or snow",12,20.2666666666667,1
"11766",50,"Subscriber","Female","rain or snow",14,9.56041666666667,24
"11767",50,"Subscriber","Female","rain or snow",18,10.1052083333333,80
"11768",50,"Subscriber","Female","rain or snow",19,10.3870689655172,58
"11769",50,"Subscriber","Female","rain or snow",19.9,10.1351851851852,9
"11770",50,"Subscriber","Female","rain or snow",21,12.1246376811594,23
"11771",50,"Subscriber","Female","rain or snow",21.2,3.75,3
"11772",50,"Subscriber","Female","rain or snow",21.9,10.5783333333333,20
"11773",50,"Subscriber","Female","rain or snow",25,8.84322916666667,32
"11774",50,"Subscriber","Female","rain or snow",26.1,10.1823076923077,195
"11775",50,"Subscriber","Female","rain or snow",27,21.8583333333333,2
"11776",50,"Subscriber","Female","rain or snow",28,11.3547619047619,7
"11777",50,"Subscriber","Female","rain or snow",28.4,10.7807692307692,52
"11778",50,"Subscriber","Female","rain or snow",28.9,10.8175925925926,18
"11779",50,"Subscriber","Female","rain or snow",32,8.51149425287356,58
"11780",50,"Subscriber","Female","rain or snow",33.1,10.407399103139,223
"11781",50,"Subscriber","Female","rain or snow",34,9.59057971014493,46
"11782",50,"Subscriber","Female","rain or snow",35.1,10.544825511432,277
"11783",50,"Subscriber","Female","rain or snow",36,11.9201492537313,67
"11784",50,"Subscriber","Female","rain or snow",37,9.40670289855072,92
"11785",50,"Subscriber","Female","rain or snow",46.9,10.5333333333333,62
"11786",50,"Subscriber","Female","rain or snow",48,10.9248774509804,136
"11787",50,"Subscriber","Female","rain or snow",48.2,9.94351851851852,36
"11788",50,"Subscriber","Female","rain or snow",48.9,8.395,10
"11789",50,"Subscriber","Female","rain or snow",57,9.41666666666667,6
"11790",50,"Subscriber","Female","rain or snow",57.9,9.80555555555556,33
"11791",50,"Subscriber","Female","rain or snow",59,10.2548888888889,75
"11792",50,"Subscriber","Female","rain or snow",60.1,12.1707650273224,61
"11793",50,"Subscriber","Female","rain or snow",61,10.3222222222222,3
"11794",50,"Subscriber","Male","clear",-7.1,8.52638888888889,12
"11795",50,"Subscriber","Male","clear",-5.1,7.71212121212121,22
"11796",50,"Subscriber","Male","clear",0,9.66739130434783,23
"11797",50,"Subscriber","Male","clear",1,6.56666666666667,1
"11798",50,"Subscriber","Male","clear",1.9,12.6791666666667,4
"11799",50,"Subscriber","Male","clear",3,8.58333333333333,62
"11800",50,"Subscriber","Male","clear",3.9,8.78177083333333,128
"11801",50,"Subscriber","Male","clear",5,9.50124378109453,134
"11802",50,"Subscriber","Male","clear",6.1,8.87868217054264,43
"11803",50,"Subscriber","Male","clear",7,8.86036585365854,82
"11804",50,"Subscriber","Male","clear",9,9.45938069216758,183
"11805",50,"Subscriber","Male","clear",10.9,10.1711711711712,333
"11806",50,"Subscriber","Male","clear",12.9,9.27314814814815,108
"11807",50,"Subscriber","Male","clear",15.1,9.15228758169935,102
"11808",50,"Subscriber","Male","clear",23,8.945,10
"11809",50,"Subscriber","Male","clear",24.1,8.45897435897436,26
"11810",50,"Subscriber","Male","clear",25,9.14292929292929,33
"11811",50,"Subscriber","Male","clear",26.1,8.50200698080279,191
"11812",50,"Subscriber","Male","clear",27,10.0095923261391,139
"11813",50,"Subscriber","Male","clear",28,9.74125786163522,265
"11814",50,"Subscriber","Male","clear",28.9,9.69426298157454,398
"11815",50,"Subscriber","Male","clear",30,9.38665559246955,301
"11816",50,"Subscriber","Male","clear",30.9,8.56283687943262,235
"11817",50,"Subscriber","Male","clear",32,8.74804804804805,111
"11818",50,"Subscriber","Male","clear",37,9.88816425120773,138
"11819",50,"Subscriber","Male","clear",43,4.93888888888889,3
"11820",50,"Subscriber","Male","clear",46,9.45039761431411,503
"11821",50,"Subscriber","Male","clear",46.9,9.54227941176471,136
"11822",50,"Subscriber","Male","clear",48,10.0854875283447,147
"11823",50,"Subscriber","Male","cloudy",-2.9,8.54384057971014,46
"11824",50,"Subscriber","Male","cloudy",-2,8.76697303921569,272
"11825",50,"Subscriber","Male","cloudy",0,9.7915191740413,226
"11826",50,"Subscriber","Male","cloudy",1,9.5304347826087,23
"11827",50,"Subscriber","Male","cloudy",1.9,7.99479166666667,112
"11828",50,"Subscriber","Male","cloudy",3,11.4833333333333,44
"11829",50,"Subscriber","Male","cloudy",3.9,9.31394927536232,460
"11830",50,"Subscriber","Male","cloudy",5,9.5462962962963,171
"11831",50,"Subscriber","Male","cloudy",6.1,9.63369565217391,368
"11832",50,"Subscriber","Male","cloudy",7,9.19665970772443,479
"11833",50,"Subscriber","Male","cloudy",8.1,12.1653846153846,13
"11834",50,"Subscriber","Male","cloudy",9,9.78233555062823,451
"11835",50,"Subscriber","Male","cloudy",10,9.77078343313373,668
"11836",50,"Subscriber","Male","cloudy",10.9,12.27,5
"11837",50,"Subscriber","Male","cloudy",12,9.86072214883311,757
"11838",50,"Subscriber","Male","cloudy",12.9,8.67172413793103,145
"11839",50,"Subscriber","Male","cloudy",14,10.3156802531174,1791
"11840",50,"Subscriber","Male","cloudy",15.1,9.62605066206102,579
"11841",50,"Subscriber","Male","cloudy",16,9.08434782608696,345
"11842",50,"Subscriber","Male","cloudy",17.1,8.99504784070339,1289
"11843",50,"Subscriber","Male","cloudy",18,9.41008368200837,1195
"11844",50,"Subscriber","Male","cloudy",19,9.32004362578769,2063
"11845",50,"Subscriber","Male","cloudy",19.9,9.57255520504732,1268
"11846",50,"Subscriber","Male","cloudy",21,9.19544825199031,963
"11847",50,"Subscriber","Male","cloudy",21.9,9.71900951055439,1437
"11848",50,"Subscriber","Male","cloudy",23,9.52259725400458,874
"11849",50,"Subscriber","Male","cloudy",24.1,9.39870689655172,348
"11850",50,"Subscriber","Male","cloudy",25,9.1155303030303,176
"11851",50,"Subscriber","Male","cloudy",26.1,9.41381944444444,960
"11852",50,"Subscriber","Male","cloudy",27,9.24455316373125,511
"11853",50,"Subscriber","Male","cloudy",28,9.17354586129754,1192
"11854",50,"Subscriber","Male","cloudy",28.4,6.94166666666667,2
"11855",50,"Subscriber","Male","cloudy",28.9,9.67749048578464,1489
"11856",50,"Subscriber","Male","cloudy",30,9.46279039415296,1277
"11857",50,"Subscriber","Male","cloudy",30.9,9.93056169138529,3169
"11858",50,"Subscriber","Male","cloudy",32,9.0436567834681,1855
"11859",50,"Subscriber","Male","cloudy",33.1,9.63533780546239,2087
"11860",50,"Subscriber","Male","cloudy",34,9.15335490055116,1391
"11861",50,"Subscriber","Male","cloudy",35.1,9.39299783549784,1540
"11862",50,"Subscriber","Male","cloudy",36,9.50425130208333,2560
"11863",50,"Subscriber","Male","cloudy",37,9.22815228556754,2596
"11864",50,"Subscriber","Male","cloudy",37.4,7.93636363636364,11
"11865",50,"Subscriber","Male","cloudy",37.9,9.81490339523542,1777
"11866",50,"Subscriber","Male","cloudy",39,9.14533333333333,375
"11867",50,"Subscriber","Male","cloudy",39.2,9.70858829844337,621
"11868",50,"Subscriber","Male","cloudy",39.9,10.0669904076739,1390
"11869",50,"Subscriber","Male","cloudy",41,9.98579325594251,1206
"11870",50,"Subscriber","Male","cloudy",42.1,9.71494960806271,893
"11871",50,"Subscriber","Male","cloudy",43,9.92565873624968,2606
"11872",50,"Subscriber","Male","cloudy",44.1,9.76781591582388,3263
"11873",50,"Subscriber","Male","cloudy",45,9.87601596071209,2715
"11874",50,"Subscriber","Male","cloudy",46,10.1701667417756,2219
"11875",50,"Subscriber","Male","cloudy",46.4,11.897619047619,7
"11876",50,"Subscriber","Male","cloudy",46.9,10.136403803132,2980
"11877",50,"Subscriber","Male","cloudy",48,10.0332806240776,1581
"11878",50,"Subscriber","Male","cloudy",48.9,10.0621324743971,2018
"11879",50,"Subscriber","Male","cloudy",50,9.77338582677165,2540
"11880",50,"Subscriber","Male","cloudy",51.1,10.5021459227468,1165
"11881",50,"Subscriber","Male","cloudy",52,8.81868932038835,206
"11882",50,"Subscriber","Male","cloudy",53.1,10.5676803394625,707
"11883",50,"Subscriber","Male","cloudy",55,9.98469879518072,415
"11884",50,"Subscriber","Male","cloudy",55.9,10.0088937621832,684
"11885",50,"Subscriber","Male","cloudy",57,9.44721518987342,395
"11886",50,"Subscriber","Male","cloudy",60.1,10.0834371754933,321
"11887",50,"Subscriber","Male","cloudy",61,10.6741996233522,354
"11888",50,"Subscriber","Male","not clear",19,8.97305295950156,214
"11889",50,"Subscriber","Male","not clear",21,10.8572685185185,360
"11890",50,"Subscriber","Male","not clear",24.1,9.34372937293729,505
"11891",50,"Subscriber","Male","not clear",25,8.58590604026846,149
"11892",50,"Subscriber","Male","not clear",27,9.45801687763713,79
"11893",50,"Subscriber","Male","not clear",30,8.00767195767196,63
"11894",50,"Subscriber","Male","not clear",30.9,9.35689203354298,636
"11895",50,"Subscriber","Male","not clear",32,10.1540623260991,599
"11896",50,"Subscriber","Male","not clear",33.1,9.30560224089636,357
"11897",50,"Subscriber","Male","not clear",37,10.4055555555556,3
"11898",50,"Subscriber","Male","not clear",37.4,8.888,25
"11899",50,"Subscriber","Male","not clear",39,9.96168831168831,154
"11900",50,"Subscriber","Male","not clear",39.9,9.80373134328358,335
"11901",50,"Subscriber","Male","not clear",46.9,9.77045728038508,277
"11902",50,"Subscriber","Male","not clear",48,8.48854166666667,48
"11903",50,"Subscriber","Male","not clear",54,10.095269286754,229
"11904",50,"Subscriber","Male","rain or snow",10.9,6.63333333333333,1
"11905",50,"Subscriber","Male","rain or snow",12,17.65,1
"11906",50,"Subscriber","Male","rain or snow",14,9.34358024691358,135
"11907",50,"Subscriber","Male","rain or snow",15.1,14.6958333333333,4
"11908",50,"Subscriber","Male","rain or snow",17.1,18.1777777777778,3
"11909",50,"Subscriber","Male","rain or snow",18,10.070652173913,598
"11910",50,"Subscriber","Male","rain or snow",19,9.8328125,256
"11911",50,"Subscriber","Male","rain or snow",19.9,9.91474358974359,78
"11912",50,"Subscriber","Male","rain or snow",21,10.3981818181818,55
"11913",50,"Subscriber","Male","rain or snow",21.2,9.7679012345679,27
"11914",50,"Subscriber","Male","rain or snow",21.9,8.815625,64
"11915",50,"Subscriber","Male","rain or snow",23,11.8916666666667,4
"11916",50,"Subscriber","Male","rain or snow",25,9.35020703933747,161
"11917",50,"Subscriber","Male","rain or snow",26.1,9.344,875
"11918",50,"Subscriber","Male","rain or snow",27,8.27222222222222,24
"11919",50,"Subscriber","Male","rain or snow",28,6.2036231884058,46
"11920",50,"Subscriber","Male","rain or snow",28.4,8.94603174603175,189
"11921",50,"Subscriber","Male","rain or snow",28.9,9.27165242165242,117
"11922",50,"Subscriber","Male","rain or snow",32,8.65541958041958,286
"11923",50,"Subscriber","Male","rain or snow",33.1,9.85744616317865,1099
"11924",50,"Subscriber","Male","rain or snow",34,9.06489898989899,198
"11925",50,"Subscriber","Male","rain or snow",35.1,9.93478717026379,1112
"11926",50,"Subscriber","Male","rain or snow",36,9.59910337552743,316
"11927",50,"Subscriber","Male","rain or snow",37,9.56999113475177,376
"11928",50,"Subscriber","Male","rain or snow",46.9,10.2679549114332,207
"11929",50,"Subscriber","Male","rain or snow",48,9.45136684303351,378
"11930",50,"Subscriber","Male","rain or snow",48.2,10.1925120772947,138
"11931",50,"Subscriber","Male","rain or snow",48.9,10.8368421052632,38
"11932",50,"Subscriber","Male","rain or snow",57,5.60686274509804,17
"11933",50,"Subscriber","Male","rain or snow",57.9,8.71995753715499,157
"11934",50,"Subscriber","Male","rain or snow",59,10.3969455511288,251
"11935",50,"Subscriber","Male","rain or snow",60.1,10.3837037037037,180
"11936",50,"Subscriber","Male","rain or snow",61,6.51140350877193,19
"11937",51,"Subscriber","Female","clear",-11.9,28.0833333333333,1
"11938",51,"Subscriber","Female","clear",-9.9,13.1833333333333,3
"11939",51,"Subscriber","Female","clear",-8,28.4833333333333,1
"11940",51,"Subscriber","Female","clear",-7.1,12.4282051282051,13
"11941",51,"Subscriber","Female","clear",12.9,9.74641350210971,79
"11942",51,"Subscriber","Female","clear",14,10.1009009009009,37
"11943",51,"Subscriber","Female","clear",16,3.31666666666667,2
"11944",51,"Subscriber","Female","clear",18,8.14166666666667,4
"11945",51,"Subscriber","Female","clear",19,10.7969696969697,11
"11946",51,"Subscriber","Female","clear",19.9,9.40802469135802,27
"11947",51,"Subscriber","Female","clear",24.1,10.1549707602339,57
"11948",51,"Subscriber","Female","clear",26.1,12.2294871794872,26
"11949",51,"Subscriber","Female","clear",33.1,10.8397260273973,73
"11950",51,"Subscriber","Female","cloudy",-6,8.11884057971015,23
"11951",51,"Subscriber","Female","cloudy",-0.9,10.5708333333333,24
"11952",51,"Subscriber","Female","cloudy",3,6.87619047619048,7
"11953",51,"Subscriber","Female","cloudy",6.1,10.6357142857143,7
"11954",51,"Subscriber","Female","cloudy",10,9.84166666666667,8
"11955",51,"Subscriber","Female","cloudy",12,9.67685185185185,18
"11956",51,"Subscriber","Female","cloudy",14,8.29038461538462,26
"11957",51,"Subscriber","Female","cloudy",15.1,9.01354166666667,16
"11958",51,"Subscriber","Female","cloudy",17.1,8.99583333333333,20
"11959",51,"Subscriber","Female","cloudy",19,9.57429378531073,59
"11960",51,"Subscriber","Female","cloudy",19.9,10.3809523809524,105
"11961",51,"Subscriber","Female","cloudy",21,11.113698630137,73
"11962",51,"Subscriber","Female","cloudy",21.9,11.1001811594203,92
"11963",51,"Subscriber","Female","cloudy",23,10.2685579196217,141
"11964",51,"Subscriber","Female","cloudy",24.1,10.8829608938547,179
"11965",51,"Subscriber","Female","cloudy",25,10.4218075117371,710
"11966",51,"Subscriber","Female","cloudy",26.1,10.3904761904762,504
"11967",51,"Subscriber","Female","cloudy",26.6,9.27361111111111,36
"11968",51,"Subscriber","Female","cloudy",27,10.785,280
"11969",51,"Subscriber","Female","cloudy",28,10.4488915281077,842
"11970",51,"Subscriber","Female","cloudy",28.9,10.2469306322897,543
"11971",51,"Subscriber","Female","cloudy",30,10.4879370629371,858
"11972",51,"Subscriber","Female","cloudy",30.9,10.4518958127267,1011
"11973",51,"Subscriber","Female","cloudy",32,10.0217692307692,650
"11974",51,"Subscriber","Female","cloudy",33.1,10.5609090909091,330
"11975",51,"Subscriber","Female","cloudy",33.8,10.34,15
"11976",51,"Subscriber","Female","cloudy",34,9.91019690576653,474
"11977",51,"Subscriber","Female","cloudy",35.1,10.5319659135949,841
"11978",51,"Subscriber","Female","cloudy",35.6,10.1488584474886,73
"11979",51,"Subscriber","Female","cloudy",36,10.9583095916429,351
"11980",51,"Subscriber","Female","cloudy",37,10.0773080660836,343
"11981",51,"Subscriber","Female","cloudy",37.9,10.7236263736264,273
"11982",51,"Subscriber","Female","cloudy",39,10.5586424523442,1294
"11983",51,"Subscriber","Female","cloudy",39.9,10.8042396313364,1085
"11984",51,"Subscriber","Female","cloudy",41,10.8767167381974,466
"11985",51,"Subscriber","Female","cloudy",42.1,10.9265357502518,331
"11986",51,"Subscriber","Female","cloudy",43,10.3417718560075,713
"11987",51,"Subscriber","Female","cloudy",44.1,11.3445598417409,337
"11988",51,"Subscriber","Female","cloudy",45,9.83154761904762,140
"11989",51,"Subscriber","Female","cloudy",46,9.89855386840202,461
"11990",51,"Subscriber","Female","cloudy",46.4,9.79259259259259,36
"11991",51,"Subscriber","Female","cloudy",46.9,10.9828638497653,355
"11992",51,"Subscriber","Female","cloudy",48,10.8820160366552,291
